i,e,c,p,l,real,predict
17,1,3,8,3,0.0,0.0
17,1,3,9,3,0.0,0.0
17,1,3,10,3,0.0,0.0
17,1,3,10,4,0.0,0.0
17,1,3,11,3,0.0,0.0
17,1,3,12,3,0.0,0.0
17,1,3,13,3,0.0,0.0
17,1,3,14,3,0.0,0.0
17,1,3,15,3,0.0,0.0
17,1,3,16,3,0.0,0.0
17,1,3,17,3,0.0,0.0
17,1,3,18,3,0.0,0.0
17,1,3,19,3,0.0,0.0
17,1,3,20,3,0.0,0.0
17,1,3,21,3,0.0,0.0
17,1,3,21,4,0.0,0.0
17,1,3,23,3,0.0,0.0
17,1,3,24,3,0.43,0.0
17,1,3,25,3,0.0,0.0
17,1,3,26,3,0.0,0.0
17,1,3,28,3,0.0,0.0
17,1,3,29,3,0.0,0.0
17,1,3,35,3,0.0,0.0
17,1,5,1,3,18.91,19.252
17,1,5,1,4,0.15,0.0
17,1,5,2,3,3.31,2.724
17,1,5,2,4,0.0,0.0
17,1,5,3,3,11.66,10.354
17,1,5,3,4,0.0,0.0
17,1,5,4,3,8.73,9.292
17,1,5,4,4,0.0,0.0
17,1,5,5,3,6.64,6.9
17,1,5,5,4,0.0,0.0
17,1,5,6,3,10.83,10.562
17,1,5,6,4,0.14,0.288
17,1,5,7,3,10.34,10.822
17,1,5,7,4,0.0,0.0
17,1,5,8,3,2.34,2.136
17,1,5,8,4,0.0,0.0
17,1,5,9,3,4.24,3.996000000000001
17,1,5,9,4,0.0,0.0
17,1,5,10,3,58.46,53.52
17,1,5,10,4,0.14,0.282
17,1,5,11,3,11.14,11.416
17,1,5,11,4,0.0,0.0
17,1,5,12,3,8.57,8.276
17,1,5,12,4,0.0,0.0
17,1,5,13,3,6.05,6.922
17,1,5,13,4,0.0,0.0
17,1,5,14,3,7.18,8.360000000000001
17,1,5,14,4,0.0,0.0
17,1,5,15,3,15.1,15.094
17,1,5,15,4,0.12,0.2339999999999999
17,1,5,16,3,13.46,13.606
17,1,5,16,4,0.0,0.0
17,1,5,17,3,8.91,10.058
17,1,5,17,4,0.0,0.0
17,1,5,18,3,6.09,7.487999999999999
17,1,5,18,4,0.27,0.53
17,1,5,19,3,39.97,37.20399999999999
17,1,5,19,4,0.13,0.266
17,1,5,20,3,3.31,3.128
17,1,5,20,4,0.0,0.0
17,1,5,21,3,21.74,19.176
17,1,5,21,4,0.0,0.0
17,1,5,22,3,3.7,3.504
17,1,5,22,4,0.0,0.0
17,1,5,23,3,3.55,3.378
17,1,5,23,4,0.0,0.0
17,1,5,24,3,9.73,6.5280000000000005
17,1,5,24,4,0.0,0.0
17,1,5,25,3,3.22,1.7879999999999998
17,1,5,25,4,0.0,0.0
17,1,5,26,3,1.87,2.312
17,1,5,26,4,0.0,0.0
17,1,5,28,3,1.8,0.8440000000000001
17,1,5,28,4,0.0,0.0
17,1,5,29,3,25.39,25.966
17,1,5,29,4,0.0,0.0
17,1,5,30,3,0.0,0.0
17,1,5,31,3,1.81,1.338
17,1,5,31,4,0.0,0.0
17,1,5,32,3,7.84,11.37
17,1,5,32,4,0.0,0.0
17,1,5,33,3,5.22,4.496
17,1,5,35,3,2.92,3.528
17,1,5,35,4,0.0,0.0
17,2,5,35,1,0.0,0.0
17,4,3,1,1,0.45,0.252
17,4,3,2,1,0.0,0.0
17,4,3,3,1,0.0,0.0
17,4,3,4,1,0.0,0.0
17,4,3,5,1,0.0,0.0
17,4,3,6,1,0.0,0.0
17,4,3,7,1,0.0,0.0
17,4,3,8,1,0.0,0.0
17,4,3,9,1,0.0,0.0
17,4,3,9,3,0.0,0.0
17,4,3,10,1,0.11,0.0
17,4,3,10,3,0.0,0.0
17,4,3,10,4,0.0,0.0
17,4,3,11,1,0.0,0.0
17,4,3,12,1,0.0,0.0
17,4,3,13,1,0.0,0.0
17,4,3,14,1,0.0,0.0
17,4,3,15,1,0.0,0.0
17,4,3,16,1,0.0,0.0
17,4,3,17,1,0.24,0.238
17,4,3,17,3,0.0,0.0
17,4,3,18,1,0.0,0.0
17,4,3,19,1,0.43,0.0
17,4,3,21,1,0.0,0.0
17,4,3,23,1,0.0,0.0
17,4,3,24,1,0.72,0.3299999999999999
17,4,3,24,4,0.0,0.0
17,4,3,26,1,0.0,0.0
17,4,3,28,1,0.0,0.0
17,4,3,29,1,0.0,0.0
17,4,3,29,4,0.0,0.0
17,4,3,31,1,0.0,0.0
17,4,3,35,1,0.0,0.0
17,4,5,1,1,77.22,74.05
17,4,5,1,3,0.0,0.0
17,4,5,1,4,0.2,0.4019999999999999
17,4,5,2,1,29.4,29.4
17,4,5,2,3,0.0,0.0
17,4,5,2,4,0.0,0.0
17,4,5,3,1,53.3,46.83
17,4,5,3,3,0.0,0.0
17,4,5,3,4,0.21,0.416
17,4,5,4,1,28.05,33.418
17,4,5,4,3,0.0,0.0
17,4,5,4,4,0.0,0.0
17,4,5,5,1,31.19,36.470000000000006
17,4,5,5,3,0.0,0.0
17,4,5,5,4,0.0,0.0
17,4,5,6,1,25.78,24.97
17,4,5,6,3,0.0,0.0
17,4,5,6,4,0.0,0.0
17,4,5,7,1,21.3,20.606
17,4,5,7,3,0.0,0.0
17,4,5,7,4,0.0,0.0
17,4,5,8,1,13.36,6.676
17,4,5,8,3,0.0,0.0
17,4,5,8,4,0.0,0.0
17,4,5,9,1,19.11,15.170000000000002
17,4,5,9,3,0.0,0.0
17,4,5,9,4,0.25,0.5
17,4,5,10,1,229.62,250.556
17,4,5,10,3,0.0,0.0
17,4,5,10,4,0.47,0.57
17,4,5,11,1,63.48,62.202
17,4,5,11,3,0.0,0.0
17,4,5,11,4,0.0,0.0
17,4,5,12,1,29.34,28.47000000000001
17,4,5,12,3,0.0,0.0
17,4,5,12,4,0.0,0.0
17,4,5,13,1,17.43,21.106
17,4,5,13,3,0.0,0.0
17,4,5,13,4,0.0,0.0
17,4,5,14,1,45.74,43.596
17,4,5,14,3,0.0,0.0
17,4,5,14,4,0.16,0.322
17,4,5,15,1,62.17,63.28000000000001
17,4,5,15,3,0.0,0.0
17,4,5,15,4,0.0,0.0
17,4,5,16,1,53.85,56.932
17,4,5,16,3,0.0,0.0
17,4,5,16,4,0.13,0.268
17,4,5,17,1,27.85,32.998
17,4,5,17,3,0.0,0.0
17,4,5,17,4,0.0,0.0
17,4,5,18,1,23.83,27.047999999999995
17,4,5,18,3,0.0,0.0
17,4,5,18,4,0.0,0.0
17,4,5,19,1,110.35,105.552
17,4,5,19,3,0.0,0.0
17,4,5,19,4,0.25,0.2279999999999999
17,4,5,20,1,9.2,9.51
17,4,5,20,3,0.0,0.0
17,4,5,20,4,0.0,0.0
17,4,5,21,1,57.25,56.686000000000014
17,4,5,21,3,0.0,0.0
17,4,5,21,4,0.0,0.0
17,4,5,22,1,13.09,13.768
17,4,5,22,3,0.0,0.0
17,4,5,22,4,0.0,0.0
17,4,5,23,1,12.06,11.208
17,4,5,23,3,0.0,0.0
17,4,5,23,4,0.0,0.0
17,4,5,24,1,35.42,30.922000000000004
17,4,5,24,3,0.0,0.0
17,4,5,24,4,0.0,0.0
17,4,5,25,1,6.72,5.6
17,4,5,25,3,0.0,0.0
17,4,5,25,4,0.0,0.0
17,4,5,26,1,6.8,8.866000000000001
17,4,5,26,3,0.0,0.0
17,4,5,26,4,0.0,0.0
17,4,5,28,1,7.86,7.587999999999999
17,4,5,28,3,0.0,0.0
17,4,5,28,4,0.0,0.0
17,4,5,29,1,69.29,68.54
17,4,5,29,3,0.0,0.0
17,4,5,29,4,0.0,0.0
17,4,5,30,1,1.54,0.908
17,4,5,31,1,6.19,4.581999999999999
17,4,5,31,3,0.0,0.0
17,4,5,31,4,0.0,0.0
17,4,5,32,1,6.91,7.486
17,4,5,32,3,0.0,0.0
17,4,5,32,4,0.0,0.0
17,4,5,33,1,1.67,1.472
17,4,5,33,3,0.0,0.0
17,4,5,33,4,0.0,0.0
17,4,5,35,1,9.14,9.598
17,4,5,35,3,0.0,0.0
17,4,5,35,4,0.0,0.0
17,5,3,5,1,0.0,0.0
17,5,3,10,1,0.0,0.0
17,5,3,19,1,0.0,0.0
17,5,3,20,1,0.0,0.0
17,5,3,21,1,0.0,0.0
17,5,3,35,1,0.0,0.0
17,5,5,1,1,0.0,0.0
17,5,5,2,1,0.0,0.0
17,5,5,3,1,0.0,0.0
17,5,5,4,1,0.0,0.0
17,5,5,5,1,0.0,0.0
17,5,5,6,1,0.0,0.0
17,5,5,7,1,0.0,0.0
17,5,5,8,1,0.0,0.0
17,5,5,9,1,0.0,0.0
17,5,5,10,1,0.0,0.0
17,5,5,10,3,0.0,0.0
17,5,5,11,1,0.0,0.0
17,5,5,12,1,0.0,0.0
17,5,5,13,1,0.47,0.0
17,5,5,13,3,0.0,0.0
17,5,5,14,1,0.0,0.0
17,5,5,15,1,0.0,0.0
17,5,5,16,1,0.0,0.0
17,5,5,17,1,0.0,0.0
17,5,5,18,1,0.0,0.0
17,5,5,19,1,0.13,0.258
17,5,5,20,1,0.0,0.0
17,5,5,21,1,0.11,0.0
17,5,5,21,3,0.0,0.0
17,5,5,22,1,0.0,0.0
17,5,5,23,1,0.0,0.0
17,5,5,24,1,0.0,0.0
17,5,5,24,3,0.0,0.0
17,5,5,25,1,0.0,0.0
17,5,5,26,1,0.0,0.0
17,5,5,28,1,0.0,0.0
17,5,5,29,1,0.0,0.0
17,5,5,30,1,0.0,0.0
17,5,5,31,1,0.0,0.0
17,5,5,32,1,0.0,0.0
17,5,5,33,1,0.0,0.0
17,5,5,35,1,0.97,0.644
17,5,5,35,3,0.0,0.0
17,8,3,1,2,0.0,0.0
17,8,3,2,2,0.0,0.0
17,8,3,3,2,0.0,0.0
17,8,3,4,2,0.0,0.0
17,8,3,6,2,0.0,0.0
17,8,3,7,2,0.0,0.0
17,8,3,9,2,0.0,0.0
17,8,3,9,3,0.0,0.0
17,8,3,10,2,0.0,0.0
17,8,3,10,3,0.0,0.0
17,8,3,11,2,0.0,0.0
17,8,3,13,2,0.0,0.0
17,8,3,14,2,0.0,0.0
17,8,3,15,2,0.0,0.0
17,8,3,16,2,0.0,0.0
17,8,3,17,2,0.0,0.0
17,8,3,18,2,0.0,0.0
17,8,3,19,2,0.16,0.0
17,8,3,21,2,0.0,0.0
17,8,3,23,2,0.0,0.0
17,8,3,24,2,0.51,0.22
17,8,3,26,2,0.0,0.0
17,8,3,28,2,0.0,0.0
17,8,3,29,2,0.0,0.0
17,8,3,31,2,0.0,0.0
17,8,3,35,2,0.0,0.0
17,8,5,1,2,65.25,65.536
17,8,5,1,3,0.0,0.0
17,8,5,2,2,19.03,24.144
17,8,5,2,3,0.0,0.0
17,8,5,3,2,27.79,18.186
17,8,5,3,3,0.0,0.0
17,8,5,4,2,14.78,16.0
17,8,5,4,3,0.0,0.0
17,8,5,5,2,37.51,46.69799999999999
17,8,5,5,3,0.0,0.0
17,8,5,6,2,17.39,18.66
17,8,5,6,3,0.0,0.0
17,8,5,7,2,16.97,14.46
17,8,5,7,3,0.0,0.0
17,8,5,8,2,7.99,3.85
17,8,5,8,3,0.0,0.0
17,8,5,9,2,19.82,22.380000000000003
17,8,5,9,3,0.0,0.0
17,8,5,10,2,166.59,169.754
17,8,5,10,3,0.0,0.0
17,8,5,11,2,57.0,51.352
17,8,5,11,3,0.0,0.0
17,8,5,12,2,51.87,53.104
17,8,5,12,3,0.0,0.0
17,8,5,13,2,7.46,7.144
17,8,5,13,3,0.0,0.0
17,8,5,14,2,15.68,14.09
17,8,5,14,3,0.0,0.0
17,8,5,15,2,46.11,46.766000000000005
17,8,5,15,3,0.0,0.0
17,8,5,16,2,41.21,39.75
17,8,5,16,3,0.0,0.0
17,8,5,17,2,21.01,26.636
17,8,5,17,3,0.0,0.0
17,8,5,18,2,36.63,36.428
17,8,5,18,3,0.0,0.0
17,8,5,19,2,79.96,79.16199999999999
17,8,5,19,3,0.0,0.0
17,8,5,20,2,5.75,7.417999999999999
17,8,5,20,3,0.0,0.0
17,8,5,21,2,35.65,38.156
17,8,5,21,3,0.0,0.0
17,8,5,22,2,9.49,9.844
17,8,5,22,3,0.0,0.0
17,8,5,23,2,5.2,3.9
17,8,5,23,3,0.0,0.0
17,8,5,24,2,20.36,20.498
17,8,5,24,3,0.0,0.0
17,8,5,25,2,1.94,2.742
17,8,5,25,3,0.0,0.0
17,8,5,26,2,3.8,6.014
17,8,5,26,3,0.0,0.0
17,8,5,28,2,4.26,4.814
17,8,5,28,3,0.0,0.0
17,8,5,29,2,33.51,29.178
17,8,5,29,3,0.0,0.0
17,8,5,30,2,1.27,0.538
17,8,5,31,2,4.69,3.0500000000000003
17,8,5,31,3,0.0,0.0
17,8,5,32,2,37.49,36.752
17,8,5,32,3,0.0,0.0
17,8,5,33,2,1.5,1.518
17,8,5,33,3,0.0,0.0
17,8,5,35,2,6.47,8.142
17,8,5,35,3,0.0,0.0
17,9,3,1,2,0.0,0.0
17,9,3,2,2,0.19,0.374
17,9,3,3,2,0.0,0.0
17,9,3,4,2,0.0,0.0
17,9,3,4,4,0.0,0.0
17,9,3,5,2,0.0,0.0
17,9,3,6,2,0.0,0.0
17,9,3,7,2,0.0,0.0
17,9,3,8,2,0.0,0.0
17,9,3,9,2,0.0,0.0
17,9,3,10,2,0.0,0.0
17,9,3,10,4,0.0,0.0
17,9,3,11,2,0.0,0.0
17,9,3,12,2,0.0,0.0
17,9,3,13,2,0.0,0.0
17,9,3,14,2,0.0,0.0
17,9,3,15,2,0.0,0.0
17,9,3,16,2,0.0,0.0
17,9,3,17,2,0.0,0.0
17,9,3,18,2,0.0,0.0
17,9,3,19,2,0.16,0.0
17,9,3,20,2,0.0,0.0
17,9,3,21,2,0.0,0.0
17,9,3,23,2,0.0,0.0
17,9,3,23,4,0.0,0.0
17,9,3,24,2,0.26,0.314
17,9,3,26,2,0.0,0.0
17,9,3,28,2,0.0,0.0
17,9,3,29,2,0.0,0.0
17,9,3,35,2,0.0,0.0
17,9,5,1,2,17.04,18.452
17,9,5,1,3,0.0,0.0
17,9,5,1,4,0.0,0.0
17,9,5,2,2,2.85,3.82
17,9,5,2,3,0.0,0.0
17,9,5,2,4,0.0,0.0
17,9,5,3,2,15.19,15.372
17,9,5,3,3,0.0,0.0
17,9,5,3,4,0.36,0.714
17,9,5,4,2,7.2,8.646
17,9,5,4,3,0.0,0.0
17,9,5,4,4,0.0,0.0
17,9,5,5,2,5.63,6.478
17,9,5,5,3,0.0,0.0
17,9,5,5,4,0.0,0.0
17,9,5,6,2,9.58,12.737999999999998
17,9,5,6,3,0.0,0.0
17,9,5,6,4,0.0,0.0
17,9,5,7,2,7.72,8.511999999999999
17,9,5,7,3,0.0,0.0
17,9,5,7,4,0.0,0.0
17,9,5,8,2,2.37,1.2899999999999998
17,9,5,8,3,0.0,0.0
17,9,5,8,4,0.0,0.0
17,9,5,9,2,4.67,4.442
17,9,5,9,3,0.0,0.0
17,9,5,9,4,0.0,0.0
17,9,5,10,2,56.64,56.06199999999999
17,9,5,10,3,0.0,0.0
17,9,5,10,4,0.21,0.414
17,9,5,11,2,8.47,7.562
17,9,5,11,3,0.0,0.0
17,9,5,11,4,0.0,0.0
17,9,5,12,2,9.35,7.37
17,9,5,12,3,0.0,0.0
17,9,5,12,4,0.0,0.0
17,9,5,13,2,4.48,6.462000000000001
17,9,5,13,3,0.0,0.0
17,9,5,13,4,0.0,0.0
17,9,5,14,2,11.96,11.232
17,9,5,14,3,0.0,0.0
17,9,5,14,4,0.15,0.292
17,9,5,15,2,12.5,11.52
17,9,5,15,3,0.0,0.0
17,9,5,15,4,0.0,0.0
17,9,5,16,2,12.75,12.416
17,9,5,16,3,0.0,0.0
17,9,5,16,4,0.0,0.0
17,9,5,17,2,8406.97,6.706
17,9,5,17,3,0.0,0.0
17,9,5,17,4,0.0,0.0
17,9,5,18,2,4.1,5.156000000000001
17,9,5,18,3,0.0,0.0
17,9,5,18,4,0.15,0.308
17,9,5,19,2,29.0,27.77
17,9,5,19,3,0.0,0.0
17,9,5,19,4,0.24,0.2
17,9,5,20,2,3.67,3.2880000000000003
17,9,5,20,3,0.0,0.0
17,9,5,20,4,0.0,0.0
17,9,5,21,2,22.2,17.082
17,9,5,21,3,0.0,0.0
17,9,5,21,4,0.14,0.0
17,9,5,22,2,2.73,2.432
17,9,5,22,3,0.0,0.0
17,9,5,22,4,0.0,0.0
17,9,5,23,2,2.96,4.220000000000001
17,9,5,23,3,0.0,0.0
17,9,5,23,4,0.0,0.0
17,9,5,24,2,8.49,9.002
17,9,5,24,3,0.0,0.0
17,9,5,24,4,0.25,0.302
17,9,5,25,2,1.45,0.2259999999999999
17,9,5,25,3,0.0,0.0
17,9,5,25,4,0.0,0.0
17,9,5,26,2,0.66,0.518
17,9,5,26,3,0.0,0.0
17,9,5,26,4,0.0,0.0
17,9,5,28,2,2.03,1.314
17,9,5,28,3,0.0,0.0
17,9,5,28,4,0.0,0.0
17,9,5,29,2,15.45,18.078
17,9,5,29,3,0.0,0.0
17,9,5,29,4,0.0,0.0
17,9,5,30,2,0.68,0.844
17,9,5,31,2,1.23,1.702
17,9,5,31,3,0.0,0.0
17,9,5,31,4,0.0,0.0
17,9,5,32,2,1.09,0.866
17,9,5,32,3,0.0,0.0
17,9,5,32,4,0.0,0.0
17,9,5,33,2,1.19,1.372
17,9,5,33,3,0.0,0.0
17,9,5,33,4,0.0,0.0
17,9,5,35,2,2.06,2.686
17,9,5,35,3,0.0,0.0
17,9,5,35,4,0.0,0.0
17,10,3,1,3,0.13,0.0
17,10,3,2,3,0.0,0.0
17,10,3,3,3,0.0,0.0
17,10,3,4,3,0.0,0.0
17,10,3,5,3,0.0,0.0
17,10,3,6,3,0.0,0.0
17,10,3,7,3,0.0,0.0
17,10,3,8,3,0.0,0.0
17,10,3,9,3,0.0,0.0
17,10,3,10,2,0.0,0.0
17,10,3,10,3,0.0,0.0
17,10,3,11,3,0.0,0.0
17,10,3,12,3,0.0,0.0
17,10,3,13,3,0.0,0.0
17,10,3,14,3,0.0,0.0
17,10,3,15,2,0.0,0.0
17,10,3,15,3,0.0,0.0
17,10,3,16,3,0.0,0.0
17,10,3,17,3,0.0,0.0
17,10,3,18,3,0.0,0.0
17,10,3,19,3,0.18,0.0
17,10,3,20,3,0.0,0.0
17,10,3,21,3,0.0,0.0
17,10,3,23,3,0.0,0.0
17,10,3,24,2,0.0,0.0
17,10,3,24,3,0.8,0.248
17,10,3,26,3,0.0,0.0
17,10,3,28,3,0.0,0.0
17,10,3,29,3,0.14,0.2799999999999999
17,10,3,31,3,0.0,0.0
17,10,3,35,3,0.0,0.0
17,10,5,1,2,0.57,0.682
17,10,5,1,3,106.63,111.676
17,10,5,2,2,0.0,0.0
17,10,5,2,3,54.96,22.162
17,10,5,3,2,0.0,0.0
17,10,5,3,3,48.48,44.82600000000001
17,10,5,4,2,0.64,1.284
17,10,5,4,3,31.71,30.05
17,10,5,5,2,0.0,0.0
17,10,5,5,3,39.41,50.708000000000006
17,10,5,6,2,0.0,0.0
17,10,5,6,3,47.25,45.792
17,10,5,7,2,0.0,0.0
17,10,5,7,3,36.75,32.291999999999994
17,10,5,8,2,0.0,0.0
17,10,5,8,3,15.36,12.234
17,10,5,9,2,0.0,0.0
17,10,5,9,3,29.88,35.104
17,10,5,10,2,3.27,3.9459999999999993
17,10,5,10,3,453.27,462.11800000000005
17,10,5,11,2,1.42,2.832
17,10,5,11,3,58.08,53.55400000000001
17,10,5,12,2,0.54,0.0
17,10,5,12,3,67.51,54.444
17,10,5,13,2,0.0,0.0
17,10,5,13,3,23.67,30.82
17,10,5,14,2,0.0,0.0
17,10,5,14,3,41.63,33.739999999999995
17,10,5,15,2,0.0,0.0
17,10,5,15,3,98.36,103.268
17,10,5,16,2,0.1,0.204
17,10,5,16,3,78.75,69.776
17,10,5,17,2,0.71,1.0619999999999998
17,10,5,17,3,55.58,63.368
17,10,5,18,2,0.0,0.0
17,10,5,18,3,27.2,28.846000000000004
17,10,5,19,2,0.1,0.0
17,10,5,19,3,128.66,130.884
17,10,5,20,2,0.0,0.0
17,10,5,20,3,7.34,9.728
17,10,5,21,2,0.95,1.66
17,10,5,21,3,83.19,75.672
17,10,5,22,2,0.0,0.0
17,10,5,22,3,21.72,22.198
17,10,5,23,2,0.0,0.0
17,10,5,23,3,31.54,33.992000000000004
17,10,5,24,2,0.24,0.0
17,10,5,24,3,45.7,42.492
17,10,5,25,2,0.19,0.372
17,10,5,25,3,6.21,6.124
17,10,5,26,2,0.0,0.0
17,10,5,26,3,4.52,6.266
17,10,5,28,2,0.0,0.0
17,10,5,28,3,14.04,14.522
17,10,5,29,2,0.23,0.458
17,10,5,29,3,53.65,43.758
17,10,5,30,2,0.0,0.0
17,10,5,30,3,1.22,0.37
17,10,5,31,2,0.0,0.0
17,10,5,31,3,8.27,6.0920000000000005
17,10,5,32,2,0.0,0.0
17,10,5,32,3,16.17,13.354000000000005
17,10,5,33,2,0.0,0.0
17,10,5,33,3,1.52,1.49
17,10,5,35,2,0.0,0.0
17,10,5,35,3,12.46,14.984
17,11,3,1,2,0.0,0.0
17,11,3,1,4,0.0,0.0
17,11,3,2,2,0.0,0.0
17,11,3,3,2,0.0,0.0
17,11,3,3,4,0.0,0.0
17,11,3,4,2,0.0,0.0
17,11,3,4,4,0.0,0.0
17,11,3,5,4,0.0,0.0
17,11,3,6,4,0.0,0.0
17,11,3,8,2,0.0,0.0
17,11,3,8,4,0.0,0.0
17,11,3,9,2,0.0,0.0
17,11,3,9,4,0.0,0.0
17,11,3,10,2,0.0,0.0
17,11,3,10,4,0.0,0.0
17,11,3,11,2,0.0,0.0
17,11,3,12,2,0.0,0.0
17,11,3,12,4,0.0,0.0
17,11,3,14,2,0.0,0.0
17,11,3,15,2,0.0,0.0
17,11,3,15,4,0.0,0.0
17,11,3,16,4,0.0,0.0
17,11,3,17,2,0.0,0.0
17,11,3,17,4,0.0,0.0
17,11,3,18,2,0.0,0.0
17,11,3,19,2,0.0,0.0
17,11,3,19,4,0.0,0.0
17,11,3,21,2,0.0,0.0
17,11,3,21,4,0.0,0.0
17,11,3,23,4,0.0,0.0
17,11,3,24,2,0.0,0.0
17,11,3,24,4,0.0,0.0
17,11,3,26,2,0.0,0.0
17,11,3,29,2,0.0,0.0
17,11,3,29,4,0.14,0.274
17,11,3,35,2,0.0,0.0
17,11,3,35,4,0.0,0.0
17,11,5,1,2,5.63,3.368
17,11,5,1,3,0.0,0.0
17,11,5,1,4,30.71,35.19
17,11,5,2,2,14.45,0.214
17,11,5,2,3,0.0,0.0
17,11,5,2,4,3.98,3.856
17,11,5,3,2,3.17,5.093999999999999
17,11,5,3,3,0.0,0.0
17,11,5,3,4,11.82,19.466
17,11,5,4,2,5.32,5.92
17,11,5,4,3,0.0,0.0
17,11,5,4,4,9.27,5.614
17,11,5,5,2,1.58,0.934
17,11,5,5,3,0.0,0.0
17,11,5,5,4,13.81,21.030000000000005
17,11,5,6,2,2.57,1.072
17,11,5,6,3,0.0,0.0
17,11,5,6,4,23.0,19.041999999999994
17,11,5,7,2,2.92,0.732
17,11,5,7,3,0.0,0.0
17,11,5,7,4,14.83,13.414
17,11,5,8,2,0.96,1.056
17,11,5,8,3,0.0,0.0
17,11,5,8,4,7.08,8.006
17,11,5,9,2,0.55,1.094
17,11,5,9,3,0.0,0.0
17,11,5,9,4,9.6,11.402
17,11,5,10,2,39.33,39.266000000000005
17,11,5,10,3,0.0,0.0
17,11,5,10,4,166.48,191.834
17,11,5,11,2,4.17,7.347999999999999
17,11,5,11,3,0.0,0.0
17,11,5,11,4,14.38,16.752
17,11,5,12,2,6.84,3.922
17,11,5,12,3,0.0,0.0
17,11,5,12,4,17.14,12.96
17,11,5,13,2,5.99,7.064
17,11,5,13,3,0.0,0.0
17,11,5,13,4,10.32,17.101999999999997
17,11,5,14,2,2.39,1.392
17,11,5,14,3,0.0,0.0
17,11,5,14,4,19.1,15.962
17,11,5,15,2,5.48,3.876
17,11,5,15,3,0.0,0.0
17,11,5,15,4,20.48,17.55
17,11,5,16,2,3.76,3.196
17,11,5,16,3,0.0,0.0
17,11,5,16,4,28.67,27.306
17,11,5,17,2,8.65,12.25
17,11,5,17,3,0.0,0.0
17,11,5,17,4,15.08,14.616
17,11,5,18,2,3.05,2.186
17,11,5,18,3,0.0,0.0
17,11,5,18,4,12.38,14.092
17,11,5,19,2,8.95,6.938
17,11,5,19,3,0.0,0.0
17,11,5,19,4,36.7,45.322
17,11,5,20,2,0.74,1.162
17,11,5,20,3,0.0,0.0
17,11,5,20,4,0.86,1.318
17,11,5,21,2,9.09,6.364
17,11,5,21,3,0.0,0.0
17,11,5,21,4,27.28,27.866
17,11,5,22,2,1.76,1.418
17,11,5,22,3,0.0,0.0
17,11,5,22,4,8.76,11.514
17,11,5,23,2,2.62,2.496
17,11,5,23,3,0.0,0.0
17,11,5,23,4,19.18,22.836
17,11,5,24,2,3.26,3.244
17,11,5,24,3,0.0,0.0
17,11,5,24,4,19.08,16.116
17,11,5,25,2,0.65,0.916
17,11,5,25,3,0.0,0.0
17,11,5,25,4,2.91,1.132
17,11,5,26,2,0.13,0.258
17,11,5,26,3,0.0,0.0
17,11,5,26,4,0.12,0.0
17,11,5,28,2,0.78,0.532
17,11,5,28,3,0.0,0.0
17,11,5,28,4,4.55,5.275999999999999
17,11,5,29,2,6.94,6.156
17,11,5,29,3,0.0,0.0
17,11,5,29,4,5.92,5.5600000000000005
17,11,5,30,2,0.0,0.0
17,11,5,30,4,0.0,0.0
17,11,5,31,2,0.16,0.0
17,11,5,31,3,0.0,0.0
17,11,5,31,4,3.29,4.222
17,11,5,32,2,0.18,0.0
17,11,5,32,3,0.0,0.0
17,11,5,32,4,1.46,0.44
17,11,5,33,2,0.3,0.2259999999999999
17,11,5,33,4,0.0,0.0
17,11,5,35,2,1.34,2.686
17,11,5,35,3,0.0,0.0
17,11,5,35,4,1.78,1.042
17,-1,3,1,3,0.0,0.0
17,-1,3,2,3,0.0,0.0
17,-1,3,3,3,0.0,0.0
17,-1,3,4,3,0.0,0.0
17,-1,3,5,3,0.0,0.0
17,-1,3,6,3,0.0,0.0
17,-1,3,7,3,0.0,0.0
17,-1,3,9,3,0.0,0.0
17,-1,3,10,3,0.0,0.0
17,-1,3,13,3,0.0,0.0
17,-1,3,14,3,0.0,0.0
17,-1,3,15,3,0.0,0.0
17,-1,3,16,3,0.0,0.0
17,-1,3,17,3,0.0,0.0
17,-1,3,18,3,0.0,0.0
17,-1,3,19,3,0.0,0.0
17,-1,3,21,3,0.0,0.0
17,-1,3,23,3,0.0,0.0
17,-1,3,24,3,0.0,0.0
17,-1,3,26,3,0.0,0.0
17,-1,3,29,3,0.0,0.0
17,-1,3,31,3,0.0,0.0
17,-1,3,35,3,0.0,0.0
17,-1,5,1,3,0.0,0.0
17,-1,5,1,4,0.0,0.0
17,-1,5,2,3,0.0,0.0
17,-1,5,2,4,0.0,0.0
17,-1,5,3,3,0.0,0.0
17,-1,5,3,4,0.0,0.0
17,-1,5,4,3,0.0,0.0
17,-1,5,4,4,0.0,0.0
17,-1,5,5,3,0.0,0.0
17,-1,5,5,4,0.0,0.0
17,-1,5,6,3,0.0,0.0
17,-1,5,6,4,0.0,0.0
17,-1,5,7,3,0.0,0.0
17,-1,5,7,4,0.0,0.0
17,-1,5,8,3,0.0,0.0
17,-1,5,8,4,0.0,0.0
17,-1,5,9,3,0.0,0.0
17,-1,5,9,4,0.0,0.0
17,-1,5,10,3,0.0,0.0
17,-1,5,10,4,0.0,0.0
17,-1,5,11,3,0.0,0.0
17,-1,5,11,4,0.0,0.0
17,-1,5,12,3,0.0,0.0
17,-1,5,12,4,0.0,0.0
17,-1,5,13,3,0.0,0.0
17,-1,5,13,4,0.0,0.0
