i,e,c,p,l,real,predict
i143,e03,c1,p10,l3,0.0,0.0
i143,e08,c1,p10,l2,0.0,0.0
i145,e03,c5,p35,l3,0.0,0.0
i145,e05,c5,p35,l1,0.0,0.0
i147,e02,c5,p10,l1,0.0,0.0
i147,e02,c5,p10,l3,0.0,0.0
i147,e05,c5,p10,l3,0.0,0.0
i15,e01,c2,p35,l3,827.81,887.704
i15,e01,c6,p35,l3,16.24,13.85
i15,e01,c8,p35,l3,0.0,0.0
i15,e04,c2,p35,l1,640.94,723.2839999999999
i15,e04,c2,p35,l3,0.0,0.0
i15,e04,c6,p35,l1,25.03,25.52
i15,e04,c6,p35,l3,0.0,0.0
i15,e04,c8,p35,l1,0.0,0.0
i15,e09,c2,p35,l2,731.92,752.336
i15,e09,c2,p35,l3,0.0,0.0
i15,e09,c6,p35,l2,8.33,9.154
i15,e09,c6,p35,l3,0.0,0.0
i15,e09,c8,p35,l2,0.0,0.0
i15,unknown,c2,p35,l3,0.0,0.0
i15,unknown,c6,p35,l3,0.0,0.0
i15,unknown,c8,p35,l3,0.0,0.0
i16,e01,c3,p01,l3,0.0,0.0
i16,e01,c3,p02,l3,0.0,0.0
i16,e01,c3,p04,l3,0.0,0.0
i16,e01,c3,p05,l3,0.0,0.0
i16,e01,c3,p07,l3,0.0,0.0
i16,e01,c3,p10,l3,0.0,0.0
i16,e01,c3,p11,l3,0.0,0.0
i16,e01,c3,p12,l3,0.0,0.0
i16,e01,c3,p13,l3,0.0,0.0
i16,e01,c3,p15,l3,0.0,0.0
i16,e01,c3,p16,l3,0.0,0.0
i16,e01,c3,p20,l3,0.0,0.0
i16,e01,c3,p21,l3,0.0,0.0
i16,e01,c5,p01,l3,0.0,0.0
i16,e01,c5,p02,l3,0.0,0.0
i16,e01,c5,p03,l3,0.36,0.0
i16,e01,c5,p04,l3,0.18,0.36
i16,e01,c5,p05,l3,0.0,0.0
i16,e01,c5,p06,l3,0.19,0.386
i16,e01,c5,p07,l3,0.16,0.0
i16,e01,c5,p08,l3,0.0,0.0
i16,e01,c5,p09,l3,0.16,0.318
i16,e01,c5,p10,l3,0.0,0.0
i16,e01,c5,p11,l3,0.0,0.0
i16,e01,c5,p12,l3,0.0,0.0
i16,e01,c5,p13,l3,0.0,0.0
i16,e01,c5,p14,l3,0.0,0.0
i16,e01,c5,p15,l3,0.14,0.284
i16,e01,c5,p16,l3,0.16,0.312
i16,e01,c5,p17,l3,0.14,0.27
i16,e01,c5,p18,l3,0.0,0.0
i16,e01,c5,p19,l3,0.0,0.0
i16,e01,c5,p20,l3,0.0,0.0
i16,e01,c5,p21,l3,0.14,0.27999999999999997
i16,e01,c5,p22,l3,0.0,0.0
i16,e01,c5,p23,l3,0.0,0.0
i16,e01,c5,p24,l3,0.13,0.0
i16,e01,c5,p25,l3,0.0,0.0
i16,e01,c5,p26,l3,0.0,0.0
i16,e01,c5,p28,l3,0.0,0.0
i16,e01,c5,p29,l3,0.0,0.0
i16,e01,c5,p30,l3,0.0,0.0
i16,e01,c5,p31,l3,0.0,0.0
i16,e01,c5,p32,l3,0.72,0.868
i16,e01,c5,p33,l3,0.0,0.0
i16,e01,c5,p35,l3,0.0,0.0
i16,e04,c3,p01,l1,0.0,0.0
i16,e04,c3,p02,l1,0.0,0.0
i16,e04,c3,p04,l1,0.0,0.0
i16,e04,c3,p05,l1,0.0,0.0
i16,e04,c3,p07,l1,0.0,0.0
i16,e04,c3,p09,l1,0.0,0.0
i16,e04,c3,p10,l1,0.0,0.0
i16,e04,c3,p11,l1,0.0,0.0
i16,e04,c3,p12,l1,0.0,0.0
i16,e04,c3,p13,l1,0.0,0.0
i16,e04,c3,p15,l1,0.0,0.0
i16,e04,c3,p16,l1,0.0,0.0
i16,e04,c3,p17,l1,0.0,0.0
i16,e04,c3,p20,l1,0.0,0.0
i16,e04,c3,p35,l1,0.0,0.0
i16,e04,c5,p01,l1,0.76,0.618
i16,e04,c5,p01,l3,0.0,0.0
i16,e04,c5,p02,l1,0.32,0.0
i16,e04,c5,p02,l3,0.0,0.0
i16,e04,c5,p03,l1,0.41,0.6
i16,e04,c5,p03,l3,0.0,0.0
i16,e04,c5,p04,l1,1.19,1.06
i16,e04,c5,p04,l3,0.0,0.0
i16,e04,c5,p05,l1,0.94,0.7060000000000001
i16,e04,c5,p05,l3,0.0,0.0
i16,e04,c5,p06,l1,0.52,0.736
i16,e04,c5,p06,l3,0.0,0.0
i16,e04,c5,p07,l1,0.0,0.0
i16,e04,c5,p07,l3,0.0,0.0
i16,e04,c5,p08,l1,0.15,0.296
i16,e04,c5,p08,l3,0.0,0.0
i16,e04,c5,p09,l1,0.64,0.7539999999999999
i16,e04,c5,p09,l3,0.0,0.0
i16,e04,c5,p10,l1,2.13,2.1260000000000003
i16,e04,c5,p10,l3,0.0,0.0
i16,e04,c5,p11,l1,0.79,0.8939999999999999
i16,e04,c5,p11,l3,0.0,0.0
i16,e04,c5,p12,l1,1.25,1.844
i16,e04,c5,p12,l3,0.0,0.0
i16,e04,c5,p13,l1,0.38,0.27599999999999997
i16,e04,c5,p13,l3,0.0,0.0
i16,e04,c5,p14,l1,0.13,0.256
i16,e04,c5,p14,l3,0.0,0.0
i16,e04,c5,p15,l1,0.14,0.27999999999999997
i16,e04,c5,p15,l3,0.0,0.0
i16,e04,c5,p16,l1,1.11,1.594
i16,e04,c5,p16,l3,0.0,0.0
i16,e04,c5,p17,l1,0.39,0.0
i16,e04,c5,p17,l3,0.0,0.0
i16,e04,c5,p18,l1,0.53,0.542
i16,e04,c5,p18,l3,0.0,0.0
i16,e04,c5,p19,l1,0.94,0.8560000000000001
i16,e04,c5,p19,l3,0.0,0.0
i16,e04,c5,p20,l1,0.33,0.6539999999999999
i16,e04,c5,p20,l3,0.0,0.0
i16,e04,c5,p21,l1,1.28,0.7799999999999999
i16,e04,c5,p21,l3,0.0,0.0
i16,e04,c5,p22,l1,1.31,1.3379999999999999
i16,e04,c5,p22,l3,0.0,0.0
i16,e04,c5,p23,l1,0.0,0.0
i16,e04,c5,p23,l3,0.0,0.0
i16,e04,c5,p24,l1,0.98,1.682
i16,e04,c5,p24,l3,0.0,0.0
i16,e04,c5,p25,l1,0.0,0.0
i16,e04,c5,p25,l3,0.0,0.0
i16,e04,c5,p26,l1,0.26,0.0
i16,e04,c5,p28,l1,0.61,0.8480000000000001
i16,e04,c5,p28,l3,0.0,0.0
i16,e04,c5,p29,l1,1.73,1.562
i16,e04,c5,p29,l3,0.0,0.0
i16,e04,c5,p30,l1,0.0,0.0
i16,e04,c5,p31,l1,0.0,0.0
i16,e04,c5,p31,l3,0.0,0.0
i16,e04,c5,p32,l1,0.5,0.46399999999999997
i16,e04,c5,p32,l3,0.0,0.0
i16,e04,c5,p35,l1,0.51,0.0
i16,e05,c3,p05,l1,0.0,0.0
i16,e05,c3,p07,l1,0.0,0.0
i16,e05,c3,p11,l1,0.0,0.0
i16,e05,c3,p13,l1,0.0,0.0
i16,e05,c3,p16,l1,0.0,0.0
i16,e05,c3,p20,l1,0.0,0.0
i16,e05,c3,p21,l1,0.0,0.0
i16,e05,c5,p01,l1,0.86,0.9780000000000001
i16,e05,c5,p02,l1,0.86,1.2959999999999998
i16,e05,c5,p03,l1,0.4,0.542
i16,e05,c5,p04,l1,0.73,1.184
i16,e05,c5,p04,l3,0.0,0.0
i16,e05,c5,p05,l1,0.59,0.434
i16,e05,c5,p06,l1,1.09,0.388
i16,e05,c5,p07,l1,1.19,1.0939999999999999
i16,e05,c5,p07,l3,0.0,0.0
i16,e05,c5,p08,l1,0.44,0.0
i16,e05,c5,p09,l1,0.23,0.466
i16,e05,c5,p10,l1,3.5,3.158
i16,e05,c5,p10,l3,0.0,0.0
i16,e05,c5,p11,l1,0.93,0.538
i16,e05,c5,p11,l3,0.0,0.0
i16,e05,c5,p12,l1,1.5,2.186
i16,e05,c5,p12,l3,0.0,0.0
i16,e05,c5,p13,l1,0.43,0.0
i16,e05,c5,p14,l1,0.57,0.33999999999999997
i16,e05,c5,p15,l1,1.52,2.0020000000000002
i16,e05,c5,p16,l1,1.91,1.92
i16,e05,c5,p17,l1,1.57,1.906
i16,e05,c5,p18,l1,1.29,1.08
i16,e05,c5,p19,l1,1.16,0.294
i16,e05,c5,p20,l1,0.11,0.0
i16,e05,c5,p21,l1,3.33,1.472
i16,e05,c5,p22,l1,2.05,3.8240000000000003
i16,e05,c5,p22,l3,0.0,0.0
i16,e05,c5,p23,l1,0.39,0.772
i16,e05,c5,p24,l1,1.85,1.816
i16,e05,c5,p25,l1,0.14,0.27599999999999997
i16,e05,c5,p26,l1,0.0,0.0
i16,e05,c5,p28,l1,0.22,0.0
i16,e05,c5,p28,l3,0.0,0.0
i16,e05,c5,p29,l1,1.04,1.0959999999999999
i16,e05,c5,p30,l1,0.0,0.0
i16,e05,c5,p31,l1,0.0,0.0
i16,e05,c5,p32,l1,0.0,0.0
i16,e05,c5,p35,l1,1.34,0.466
i16,e08,c3,p01,l2,0.0,0.0
i16,e08,c3,p04,l2,0.0,0.0
i16,e08,c3,p05,l2,0.0,0.0
i16,e08,c3,p07,l2,0.0,0.0
i16,e08,c3,p09,l2,0.0,0.0
i16,e08,c3,p10,l2,0.0,0.0
i16,e08,c3,p11,l2,0.0,0.0
i16,e08,c3,p13,l2,0.0,0.0
i16,e08,c3,p15,l2,0.0,0.0
i16,e08,c3,p16,l2,0.0,0.0
i16,e08,c3,p20,l2,0.0,0.0
i16,e08,c3,p21,l2,0.0,0.0
i16,e08,c5,p01,l2,0.93,1.28
i16,e08,c5,p01,l3,0.0,0.0
i16,e08,c5,p02,l2,0.3,0.322
i16,e08,c5,p02,l3,0.0,0.0
i16,e08,c5,p03,l2,0.12,0.0
i16,e08,c5,p03,l3,0.0,0.0
i16,e08,c5,p04,l2,0.22,0.0
i16,e08,c5,p04,l3,0.0,0.0
i16,e08,c5,p05,l2,0.14,0.0
i16,e08,c5,p05,l3,0.0,0.0
i16,e08,c5,p06,l2,0.3,0.316
i16,e08,c5,p06,l3,0.0,0.0
i16,e08,c5,p07,l2,0.0,0.0
i16,e08,c5,p07,l3,0.0,0.0
i16,e08,c5,p08,l2,0.0,0.0
i16,e08,c5,p08,l3,0.0,0.0
i16,e08,c5,p09,l2,0.88,0.8560000000000001
i16,e08,c5,p09,l3,0.0,0.0
i16,e08,c5,p10,l2,1.11,0.8779999999999999
i16,e08,c5,p10,l3,0.0,0.0
i16,e08,c5,p11,l2,0.0,0.0
i16,e08,c5,p11,l3,0.0,0.0
i16,e08,c5,p12,l2,0.0,0.0
i16,e08,c5,p12,l3,0.0,0.0
i16,e08,c5,p13,l2,0.18,0.0
i16,e08,c5,p13,l3,0.0,0.0
i16,e08,c5,p14,l2,0.0,0.0
i16,e08,c5,p14,l3,0.0,0.0
i16,e08,c5,p15,l2,0.14,0.0
i16,e08,c5,p15,l3,0.0,0.0
i16,e08,c5,p16,l2,0.54,0.82
i16,e08,c5,p16,l3,0.0,0.0
i16,e08,c5,p17,l2,0.43,0.27999999999999997
i16,e08,c5,p17,l3,0.0,0.0
i16,e08,c5,p18,l2,0.0,0.0
i16,e08,c5,p18,l3,0.0,0.0
i16,e08,c5,p19,l2,0.69,1.0879999999999999
i16,e08,c5,p19,l3,0.0,0.0
i16,e08,c5,p20,l2,0.0,0.0
i16,e08,c5,p20,l3,0.0,0.0
i16,e08,c5,p21,l2,1.22,0.38
i16,e08,c5,p21,l3,0.0,0.0
i16,e08,c5,p22,l2,0.27,0.0
i16,e08,c5,p22,l3,0.0,0.0
i16,e08,c5,p23,l2,0.0,0.0
i16,e08,c5,p23,l3,0.0,0.0
i16,e08,c5,p24,l2,1.41,1.9260000000000002
i16,e08,c5,p24,l3,0.0,0.0
i16,e08,c5,p25,l2,0.0,0.0
i16,e08,c5,p25,l3,0.0,0.0
i16,e08,c5,p26,l2,0.0,0.0
i16,e08,c5,p28,l2,0.6,1.2
i16,e08,c5,p28,l3,0.0,0.0
i16,e08,c5,p29,l2,1.16,0.924
i16,e08,c5,p29,l3,0.0,0.0
i16,e08,c5,p30,l2,0.0,0.0
i16,e08,c5,p30,l3,0.0,0.0
i16,e08,c5,p31,l2,0.0,0.0
i16,e08,c5,p31,l3,0.0,0.0
i16,e08,c5,p32,l2,3.75,4.852
i16,e08,c5,p32,l3,0.0,0.0
i16,e08,c5,p33,l2,0.0,0.0
i16,e08,c5,p35,l2,0.52,0.0
i16,e09,c3,p01,l2,0.0,0.0
i16,e09,c3,p02,l2,0.0,0.0
i16,e09,c3,p04,l2,0.0,0.0
i16,e09,c3,p05,l2,0.0,0.0
i16,e09,c3,p07,l2,0.0,0.0
i16,e09,c3,p09,l2,0.0,0.0
i16,e09,c3,p10,l2,0.0,0.0
i16,e09,c3,p11,l2,0.0,0.0
i16,e09,c3,p12,l2,0.0,0.0
i16,e09,c3,p13,l2,0.0,0.0
i16,e09,c3,p15,l2,0.0,0.0
i16,e09,c3,p16,l2,0.0,0.0
i16,e09,c3,p20,l2,0.0,0.0
i16,e09,c3,p21,l2,0.0,0.0
i16,e09,c5,p01,l2,0.13,0.0
i16,e09,c5,p01,l3,0.0,0.0
i16,e09,c5,p02,l2,0.0,0.0
i16,e09,c5,p02,l3,0.0,0.0
i16,e09,c5,p03,l2,0.36,0.446
i16,e09,c5,p03,l3,0.0,0.0
i16,e09,c5,p04,l2,0.0,0.0
i16,e09,c5,p04,l3,0.0,0.0
i16,e09,c5,p05,l2,0.11,0.0
i16,e09,c5,p05,l3,0.0,0.0
i16,e09,c5,p06,l2,0.0,0.0
i16,e09,c5,p06,l3,0.0,0.0
i16,e09,c5,p07,l2,0.0,0.0
i16,e09,c5,p07,l3,0.0,0.0
i16,e09,c5,p08,l2,0.14,0.0
i16,e09,c5,p08,l3,0.0,0.0
i16,e09,c5,p09,l2,0.23,0.458
i16,e09,c5,p09,l3,0.0,0.0
i16,e09,c5,p10,l2,0.53,0.61
i16,e09,c5,p10,l3,0.0,0.0
i16,e09,c5,p11,l2,0.15,0.0
i16,e09,c5,p11,l3,0.0,0.0
i16,e09,c5,p12,l2,0.0,0.0
i16,e09,c5,p12,l3,0.0,0.0
i16,e09,c5,p13,l2,0.0,0.0
i16,e09,c5,p13,l3,0.0,0.0
i16,e09,c5,p14,l2,0.13,0.0
i16,e09,c5,p14,l3,0.0,0.0
i16,e09,c5,p15,l2,0.0,0.0
i16,e09,c5,p15,l3,0.0,0.0
i16,e09,c5,p16,l2,0.31,0.364
i16,e09,c5,p16,l3,0.0,0.0
i16,e09,c5,p17,l2,173.87,0.286
i16,e09,c5,p17,l3,0.0,0.0
i16,e09,c5,p18,l2,0.14,0.0
i16,e09,c5,p18,l3,0.0,0.0
i16,e09,c5,p19,l2,0.21,0.0
i16,e09,c5,p19,l3,0.0,0.0
i16,e09,c5,p20,l2,0.0,0.0
i16,e09,c5,p20,l3,0.0,0.0
i16,e09,c5,p21,l2,0.15,0.294
i16,e09,c5,p21,l3,0.0,0.0
i16,e09,c5,p22,l2,0.14,0.27999999999999997
i16,e09,c5,p22,l3,0.0,0.0
i16,e09,c5,p23,l2,0.0,0.0
i16,e09,c5,p23,l3,0.0,0.0
i16,e09,c5,p24,l2,0.12,0.0
i16,e09,c5,p24,l3,0.0,0.0
i16,e09,c5,p25,l2,0.0,0.0
i16,e09,c5,p25,l3,0.0,0.0
i16,e09,c5,p26,l2,0.0,0.0
i16,e09,c5,p28,l2,0.0,0.0
i16,e09,c5,p28,l3,0.0,0.0
i16,e09,c5,p29,l2,0.0,0.0
i16,e09,c5,p29,l3,0.0,0.0
i16,e09,c5,p30,l2,0.0,0.0
i16,e09,c5,p31,l2,0.0,0.0
i16,e09,c5,p31,l3,0.0,0.0
i16,e09,c5,p32,l2,0.0,0.0
i16,e09,c5,p32,l3,0.0,0.0
i16,e09,c5,p35,l2,0.13,0.0
i16,e11,c3,p01,l2,0.0,0.0
i16,e11,c3,p04,l2,0.0,0.0
i16,e11,c3,p05,l2,0.0,0.0
i16,e11,c3,p12,l2,0.0,0.0
i16,e11,c3,p15,l2,0.0,0.0
i16,e11,c3,p20,l2,0.0,0.0
i16,e11,c5,p01,l2,0.0,0.0
i16,e11,c5,p01,l3,0.0,0.0
i16,e11,c5,p02,l2,0.0,0.0
i16,e11,c5,p03,l2,0.0,0.0
i16,e11,c5,p04,l2,0.0,0.0
i16,e11,c5,p05,l2,0.0,0.0
i16,e11,c5,p06,l2,0.0,0.0
i16,e11,c5,p07,l2,0.0,0.0
i16,e11,c5,p08,l2,0.0,0.0
i16,e11,c5,p09,l2,0.11,0.22200000000000003
i16,e11,c5,p10,l2,0.0,0.0
i16,e11,c5,p11,l2,0.0,0.0
i16,e11,c5,p12,l2,0.0,0.0
i16,e11,c5,p13,l2,0.0,0.0
i16,e11,c5,p14,l2,0.0,0.0
i16,e11,c5,p15,l2,0.0,0.0
i16,e11,c5,p16,l2,0.0,0.0
i16,e11,c5,p17,l2,0.0,0.0
i16,e11,c5,p17,l3,0.0,0.0
i16,e11,c5,p18,l2,0.0,0.0
i16,e11,c5,p18,l3,0.0,0.0
i16,e11,c5,p19,l2,0.0,0.0
i16,e11,c5,p20,l2,0.0,0.0
i16,e11,c5,p21,l2,0.0,0.0
i16,e11,c5,p22,l2,0.0,0.0
i16,e11,c5,p23,l2,0.0,0.0
i16,e11,c5,p24,l2,0.0,0.0
i16,e11,c5,p25,l2,0.0,0.0
i16,e11,c5,p26,l2,0.0,0.0
i16,e11,c5,p28,l2,0.0,0.0
i16,e11,c5,p29,l2,0.0,0.0
i16,e11,c5,p30,l2,0.0,0.0
i16,e11,c5,p31,l2,0.0,0.0
i16,e11,c5,p32,l2,0.0,0.0
i16,e11,c5,p35,l2,0.0,0.0
i16,unknown,c3,p02,l3,0.0,0.0
i16,unknown,c3,p04,l3,0.0,0.0
i16,unknown,c3,p05,l3,0.0,0.0
i16,unknown,c3,p10,l3,0.0,0.0
i16,unknown,c3,p11,l3,0.0,0.0
i16,unknown,c3,p12,l3,0.0,0.0
i16,unknown,c3,p15,l3,0.0,0.0
i16,unknown,c3,p16,l3,0.0,0.0
i16,unknown,c3,p20,l3,0.0,0.0
i16,unknown,c3,p21,l3,0.0,0.0
i16,unknown,c5,p01,l3,0.0,0.0
i16,unknown,c5,p02,l3,0.0,0.0
i16,unknown,c5,p03,l3,0.0,0.0
i16,unknown,c5,p04,l3,0.0,0.0
i16,unknown,c5,p05,l3,0.0,0.0
i16,unknown,c5,p06,l3,0.0,0.0
i16,unknown,c5,p07,l3,0.0,0.0
i16,unknown,c5,p08,l3,0.0,0.0
i16,unknown,c5,p09,l3,0.0,0.0
i16,unknown,c5,p10,l3,0.0,0.0
i16,unknown,c5,p11,l3,0.0,0.0
i16,unknown,c5,p12,l3,0.0,0.0
i16,unknown,c5,p13,l3,0.0,0.0
i16,unknown,c5,p14,l3,0.0,0.0
i16,unknown,c5,p15,l3,0.0,0.0
i16,unknown,c5,p16,l3,0.0,0.0
i16,unknown,c5,p17,l3,0.0,0.0
i16,unknown,c5,p18,l3,0.0,0.0
i16,unknown,c5,p19,l3,0.0,0.0
i16,unknown,c5,p20,l3,0.0,0.0
i16,unknown,c5,p21,l3,0.0,0.0
i16,unknown,c5,p22,l3,0.0,0.0
i16,unknown,c5,p23,l3,0.0,0.0
i16,unknown,c5,p24,l3,0.0,0.0
i16,unknown,c5,p25,l3,0.0,0.0
i16,unknown,c5,p26,l3,0.0,0.0
i16,unknown,c5,p28,l3,0.0,0.0
i16,unknown,c5,p29,l3,0.0,0.0
i16,unknown,c5,p30,l3,0.0,0.0
i16,unknown,c5,p31,l3,0.0,0.0
i16,unknown,c5,p32,l3,0.0,0.0
i16,unknown,c5,p35,l3,0.0,0.0
i17,e01,c3,p01,l3,0.0,0.0
i17,e01,c3,p02,l3,0.0,0.0
i17,e01,c3,p03,l3,0.0,0.0
i17,e01,c3,p04,l3,0.0,0.0
i17,e01,c3,p04,l4,0.0,0.0
i17,e01,c3,p05,l3,0.0,0.0
i17,e01,c3,p06,l3,0.0,0.0
i17,e01,c3,p07,l3,0.0,0.0
i17,e01,c3,p08,l3,0.0,0.0
i17,e01,c3,p09,l3,0.0,0.0
i17,e01,c3,p10,l3,0.0,0.0
i17,e01,c3,p10,l4,0.0,0.0
i17,e01,c3,p11,l3,0.0,0.0
i17,e01,c3,p12,l3,0.0,0.0
i17,e01,c3,p13,l3,0.0,0.0
i17,e01,c3,p14,l3,0.0,0.0
i17,e01,c3,p15,l3,0.0,0.0
i17,e01,c3,p16,l3,0.0,0.0
i17,e01,c3,p17,l3,0.0,0.0
i17,e01,c3,p18,l3,0.0,0.0
i17,e01,c3,p19,l3,0.0,0.0
i17,e01,c3,p20,l3,0.0,0.0
i17,e01,c3,p21,l3,0.0,0.0
i17,e01,c3,p21,l4,0.0,0.0
i17,e01,c3,p23,l3,0.0,0.0
i17,e01,c3,p24,l3,0.43,0.0
i17,e01,c3,p25,l3,0.0,0.0
i17,e01,c3,p26,l3,0.0,0.0
i17,e01,c3,p28,l3,0.0,0.0
i17,e01,c3,p29,l3,0.0,0.0
i17,e01,c3,p35,l3,0.0,0.0
i17,e01,c5,p01,l3,18.91,19.252000000000002
i17,e01,c5,p01,l4,0.15,0.0
i17,e01,c5,p02,l3,3.31,2.7239999999999998
i17,e01,c5,p02,l4,0.0,0.0
i17,e01,c5,p03,l3,11.66,10.354
i17,e01,c5,p03,l4,0.0,0.0
i17,e01,c5,p04,l3,8.73,9.292
i17,e01,c5,p04,l4,0.0,0.0
i17,e01,c5,p05,l3,6.64,6.9
i17,e01,c5,p05,l4,0.0,0.0
i17,e01,c5,p06,l3,10.83,10.562000000000001
i17,e01,c5,p06,l4,0.14,0.288
i17,e01,c5,p07,l3,10.34,10.822
i17,e01,c5,p07,l4,0.0,0.0
i17,e01,c5,p08,l3,2.34,2.136
i17,e01,c5,p08,l4,0.0,0.0
i17,e01,c5,p09,l3,4.24,3.996000000000001
i17,e01,c5,p09,l4,0.0,0.0
i17,e01,c5,p10,l3,58.46,53.52
i17,e01,c5,p10,l4,0.14,0.282
i17,e01,c5,p11,l3,11.14,11.416
i17,e01,c5,p11,l4,0.0,0.0
i17,e01,c5,p12,l3,8.57,8.276
i17,e01,c5,p12,l4,0.0,0.0
i17,e01,c5,p13,l3,6.05,6.922
i17,e01,c5,p13,l4,0.0,0.0
i17,e01,c5,p14,l3,7.18,8.360000000000001
i17,e01,c5,p14,l4,0.0,0.0
i17,e01,c5,p15,l3,15.1,15.094
i17,e01,c5,p15,l4,0.12,0.23399999999999999
i17,e01,c5,p16,l3,13.46,13.606
i17,e01,c5,p16,l4,0.0,0.0
i17,e01,c5,p17,l3,8.91,10.058
i17,e01,c5,p17,l4,0.0,0.0
i17,e01,c5,p18,l3,6.09,7.4879999999999995
i17,e01,c5,p18,l4,0.27,0.53
i17,e01,c5,p19,l3,39.97,37.20399999999999
i17,e01,c5,p19,l4,0.13,0.266
i17,e01,c5,p20,l3,3.31,3.128
i17,e01,c5,p20,l4,0.0,0.0
i17,e01,c5,p21,l3,21.74,19.176
i17,e01,c5,p21,l4,0.0,0.0
i17,e01,c5,p22,l3,3.7,3.504
i17,e01,c5,p22,l4,0.0,0.0
i17,e01,c5,p23,l3,3.55,3.378
i17,e01,c5,p23,l4,0.0,0.0
i17,e01,c5,p24,l3,9.73,6.5280000000000005
i17,e01,c5,p24,l4,0.0,0.0
i17,e01,c5,p25,l3,3.22,1.7879999999999998
i17,e01,c5,p25,l4,0.0,0.0
i17,e01,c5,p26,l3,1.87,2.312
i17,e01,c5,p26,l4,0.0,0.0
i17,e01,c5,p28,l3,1.8,0.8440000000000001
i17,e01,c5,p28,l4,0.0,0.0
i17,e01,c5,p29,l3,25.39,25.965999999999998
i17,e01,c5,p29,l4,0.0,0.0
i17,e01,c5,p30,l3,0.0,0.0
i17,e01,c5,p31,l3,1.81,1.3379999999999999
i17,e01,c5,p31,l4,0.0,0.0
i17,e01,c5,p32,l3,7.84,11.370000000000001
i17,e01,c5,p32,l4,0.0,0.0
i17,e01,c5,p33,l3,5.22,4.496
i17,e01,c5,p35,l3,2.92,3.528
i17,e01,c5,p35,l4,0.0,0.0
i17,e02,c5,p35,l1,0.0,0.0
i17,e04,c3,p01,l1,0.45,0.252
i17,e04,c3,p02,l1,0.0,0.0
i17,e04,c3,p03,l1,0.0,0.0
i17,e04,c3,p04,l1,0.0,0.0
i17,e04,c3,p05,l1,0.0,0.0
i17,e04,c3,p06,l1,0.0,0.0
i17,e04,c3,p07,l1,0.0,0.0
i17,e04,c3,p08,l1,0.0,0.0
i17,e04,c3,p09,l1,0.0,0.0
i17,e04,c3,p09,l3,0.0,0.0
i17,e04,c3,p10,l1,0.11,0.0
i17,e04,c3,p10,l3,0.0,0.0
i17,e04,c3,p10,l4,0.0,0.0
i17,e04,c3,p11,l1,0.0,0.0
i17,e04,c3,p12,l1,0.0,0.0
i17,e04,c3,p13,l1,0.0,0.0
i17,e04,c3,p14,l1,0.0,0.0
i17,e04,c3,p15,l1,0.0,0.0
i17,e04,c3,p16,l1,0.0,0.0
i17,e04,c3,p17,l1,0.24,0.238
i17,e04,c3,p17,l3,0.0,0.0
i17,e04,c3,p18,l1,0.0,0.0
i17,e04,c3,p19,l1,0.43,0.0
i17,e04,c3,p21,l1,0.0,0.0
i17,e04,c3,p23,l1,0.0,0.0
i17,e04,c3,p24,l1,0.72,0.32999999999999996
i17,e04,c3,p24,l4,0.0,0.0
i17,e04,c3,p26,l1,0.0,0.0
i17,e04,c3,p28,l1,0.0,0.0
i17,e04,c3,p29,l1,0.0,0.0
i17,e04,c3,p29,l4,0.0,0.0
i17,e04,c3,p31,l1,0.0,0.0
i17,e04,c3,p35,l1,0.0,0.0
i17,e04,c5,p01,l1,77.22,74.05
i17,e04,c5,p01,l3,0.0,0.0
i17,e04,c5,p01,l4,0.2,0.40199999999999997
i17,e04,c5,p02,l1,29.4,29.4
i17,e04,c5,p02,l3,0.0,0.0
i17,e04,c5,p02,l4,0.0,0.0
i17,e04,c5,p03,l1,53.3,46.83
i17,e04,c5,p03,l3,0.0,0.0
i17,e04,c5,p03,l4,0.21,0.41600000000000004
i17,e04,c5,p04,l1,28.05,33.418
i17,e04,c5,p04,l3,0.0,0.0
i17,e04,c5,p04,l4,0.0,0.0
i17,e04,c5,p05,l1,31.19,36.470000000000006
i17,e04,c5,p05,l3,0.0,0.0
i17,e04,c5,p05,l4,0.0,0.0
i17,e04,c5,p06,l1,25.78,24.97
i17,e04,c5,p06,l3,0.0,0.0
i17,e04,c5,p06,l4,0.0,0.0
i17,e04,c5,p07,l1,21.3,20.606
i17,e04,c5,p07,l3,0.0,0.0
i17,e04,c5,p07,l4,0.0,0.0
i17,e04,c5,p08,l1,13.36,6.676
i17,e04,c5,p08,l3,0.0,0.0
i17,e04,c5,p08,l4,0.0,0.0
i17,e04,c5,p09,l1,19.11,15.170000000000002
i17,e04,c5,p09,l3,0.0,0.0
i17,e04,c5,p09,l4,0.25,0.5
i17,e04,c5,p10,l1,229.62,250.55599999999998
i17,e04,c5,p10,l3,0.0,0.0
i17,e04,c5,p10,l4,0.47,0.57
i17,e04,c5,p11,l1,63.48,62.202
i17,e04,c5,p11,l3,0.0,0.0
i17,e04,c5,p11,l4,0.0,0.0
i17,e04,c5,p12,l1,29.34,28.470000000000006
i17,e04,c5,p12,l3,0.0,0.0
i17,e04,c5,p12,l4,0.0,0.0
i17,e04,c5,p13,l1,17.43,21.106
i17,e04,c5,p13,l3,0.0,0.0
i17,e04,c5,p13,l4,0.0,0.0
i17,e04,c5,p14,l1,45.74,43.596000000000004
i17,e04,c5,p14,l3,0.0,0.0
i17,e04,c5,p14,l4,0.16,0.322
